"#","","Zip Code","Stat","Tower Name","Address","Unit Number","Current Price","Approx Liv Area","Beds Total","Baths Total","Actual Close Date","Total Monthly CIC","DOM","Sold Term","List Agent Full Name","List Agent ID","Selling Agent Full Name","Selling/Showing Agent ID"
"1001","2617190","89169","A-ER","CASABLANCA","730 South Royal Crest CIR","414","$240,000","1,122","2","2","","$590.00","102","","Jui Ting Weng","238775","",""
"1001","2635781","89169","A-ER","CASABLANCA","730 South Royal Crest CIR","421","$245,000","1,549","3","2","","$590.00","24","","Tamra Coulter","215811","",""
"1001","2632177","89169","A-ER","CASABLANCA","730 South Royal Crest CIR","426","$192,888","1,122","2","2","","$590.00","43","","John W. Bostedt","099031","",""
"1001","2586299","89169","A-ER","CASABLANCA","730 South Royal Crest CIR","445","$180,000","1,371","2","2","","$590.00","195","","Jason D. Lindstrom","227138","",""
"1001","2618150","89169","A-ER","CASABLANCA","745 North Royal Crest CIR","115","$180,000","1,045","1","1","","$590.00","98","","Lani J. Belcher","222264","",""
"1001","2579156","89169","A-ER","CASABLANCA","745 North Royal Crest CIR","158","$245,000","1,263","3","2","","$335.00","238","","John Paul Cruz David","236073","",""
"1001","2490904","89169","A-ER","CASABLANCA","750 South Royal Crest CIR","315","$190,000","1,241","2","2","","$385.00","606","","Daphne S Whitson O'Neal","220425","",""
"1001","2608206","89169","A-ER","CASABLANCA","750 South Royal Crest CIR","354","$199,900","1,122","2","2","","$590.00","134","","Richard Crithfield","233928","",""
"1001","2629544","89102","A-ER","ALLURE","200 West Sahara AVE","1012","$320,000","974","1","2","","$730.00","52","","Cathy Vongnaraj","242861","",""
"1001","2638785","89102","A-ER","ALLURE","200 West Sahara AVE","1510","$294,900","1,090","1","1","","$724.00","16","","Heidi L. Williams","229220","",""
"1001","2615379","89102","A-ER","ALLURE","200 West Sahara AVE","1609","$249,900","662","0","1","","$497.00","90","","Shreela Chakmian","205809","",""
"1001","2636948","89102","A-ER","ALLURE","200 West Sahara AVE","1804","$419,500","1,233","2","2","","$917.00","20","","Peter F. Ferrer","253529","",""
"1001","2573796","89102","A-ER","ALLURE","200 West Sahara AVE","1807","$479,000","1,295","2","2","","$972.00","260","","James W. Woodward","227188","",""
"1001","2578008","89102","A-ER","ALLURE","200 West SAHARA AVE","2110","$310,000","1,090","1","1","","$781.00","244","","James W. Woodward","227188","",""
"1001","2624000","89102","A-ER","ALLURE","200 West Sahara AVE","2407","$669,998","1,828","3","2","","$1,279.00","75","","Richard J. Brenkus","002498","",""
"1001","2600697","89102","A-ER","ALLURE","200 West Sahara AVE","3103","$310,000","867","1","1","","$650.00","160","","Cristine J. Bullard","200862","",""
"1001","2636118","89102","A-ER","ALLURE","200 West Sahara AVE","3207","$499,000","1,295","2","2","","$972.00","23","","James W. Woodward","227188","",""
"1001","2603645","89102","A-ER","ALLURE","200 West Sahara AVE","3506","$299,990","867","1","1","","$651.00","150","","Kenneth J. Baxter","224795","",""
"1001","2590092","89102","A-ER","ALLURE","200 West Sahara AVE","3607","$529,000","1,295","2","2","","$972.00","200","","James W. Woodward","227188","",""
"1001","2598679","89102","A-ER","ALLURE","200 West Sahara AVE","4101","$4,350,000","6,326","4","6","","$4,744.00","167","","Zar A. Zanganeh","209040","",""
"1001","2618008","89102","A-ER","ALLURE","200 West Sahara AVE","501","$454,900","1,577","2","2","","$1,183.00","98","","Heidi L. Williams","229220","",""
"1001","2608410","89102","A-ER","ALLURE","200 West Sahara AVE","810","$325,000","1,090","1","1","","$781.00","133","","James W. Woodward","227188","",""
"1001","2618038","89102","A-ER","ALLURE","200 West Sahara AVE","909","$235,000","662","0","1","","$496.00","82","","James W. Woodward","227188","",""
"1001","2633435","89123","A-ER","BOCARATON","2405 West Serene AVE","517","$339,900","1,196","2","3","","$667.00","38","","Philip Andrew Roy","200448","",""
"1001","2628484","89123","A-ER","BOCARATON","2405 West Serene AVE","727","$275,000","899","2","2","","$470.00","57","","Roberta Camacho","226347","",""
"1001","2619306","89123","A-ER","BOCARATON","2405 West Serene AVE","729","$264,999","899","2","2","","$471.00","92","","Elisa Dease","220803","",""
"1001","2636319","89123","A-ER","BOCARATON","2405 West Serene AVE","827","$320,000","899","2","2","","$471.00","18","","Steve K Lee","213441","",""
"1001","2630035","89011","A-ER","VIERA","30 Strada Di Villaggio","114","$299,000","684","1","1","","$881.00","53","","Sherry G. Washington","231536","",""
"1001","2608238","89011","A-ER","VIERA","30 Strada Di Villaggio","204","$450,000","1,268","2","2","","$944.00","132","","Ronnie D. Nix","224910","",""
"1001","2622611","89011","A-ER","VIERA","30 Strada Di Villaggio","207","$312,000","966","2","2","","$1,108.00","78","","Robyn C. Gajjar","007267","",""
"1001","2619396","89011","A-ER","VIERA","30 Strada Di Villaggio","215","$214,900","410","0","1","","$593.00","94","","Robin L. Verley","094276","",""
"1001","2641394","89011","A-ER","VIERA","30 Strada Di Villaggio","227","$190,000","416","0","1","","$542.00","4","","Heide Hanley","215829","",""
"1001","2596596","89011","A-ER","VIERA","30 Strada Di Villaggio","248","$340,000","967","2","2","","$1,194.00","174","","Roger B. Mora","206929","",""
"1001","2596669","89011","A-ER","VIERA","30 Strada Di Villaggio","250","$599,000","1,566","3","3","","$1,842.00","174","","Roger B. Mora","206929","",""
"1001","2605954","89011","A-ER","VIERA","30 Strada Di Villaggio","339","$199,000","408","0","1","","$599.00","139","","Christina M. Flores-Timm","212468","",""
"1001","2566430","89011","A-ER","VIERA","30 Strada Di Villaggio","348","$349,000","967","2","2","","$1,194.00","285","","Roger B. Mora","206929","",""
"1001","2625903","89011","A-ER","VIERA","30 Strada Di Villaggio","513","$280,000","678","1","1","","$882.00","69","","Robyn C. Gajjar","007267","",""
"1001","2568893","89011","A-ER","VIERA","30 Strada Di Villaggio","631","$249,900","572","1","1","","$869.00","279","","Jill Amsel","209737","",""
"1001","2619786","89119","A-ER","WIMBLEDON","3930 University Center DR","101","$209,700","1,321","2","2","","$653.00","91","","Kostika Xhurka","240440","",""
"1001","2626250","89119","A-ER","WIMBLEDON","3930 University Center DR","106","$195,000","1,080","2","2","","$691.00","67","","Michael O. Malabanan","248177","",""
"1001","2639681","89119","A-ER","WIMBLEDON","3930 University Center DR","208","$199,000","1,080","2","2","","$484.00","11","","Karen Ventura","247156","",""
"1001","2600818","89119","A-ER","NONE","3930 University Center DR","212","$200,000","1,321","2","2","","$814.00","160","","Milton F. Gay III","227052","",""
"1001","2446717","89119","A-ER","WIMBLEDON","3930 University Center DR","301","$194,000","1,321","2","2","","$432.00","802","","Arik Raiter","091572","",""
"1001","2635161","89119","A-ER","WIMBLEDON","3930 University Center DR","702","$229,999","1,321","2","2","","$814.00","21","","Nathan Elser","243680","",""
"1001","2598805","89119","A-ER","WIMBLEDON","3930 University Center DR","806","$195,000","1,080","2","2","","$753.00","164","","Erika N. Chavez","252569","",""
"1001","2619387","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","24301","$485,000","1,220","1","2","","$1,556.00","93","","Ellie Shefler","094576","",""
"1001","2631582","89109","A-AU","TURNBERRY TOWERS","322 Karen AVE","2606","$175,000","814","1","2","","$571.00","40","","Juan A. Martinez Jr","098913","",""
"1001","2547208","89103","A-EA","PALMS PLACE","4381 West Flamingo RD","8320","$374,000","615","0","1","","$562.00","286","","Sheila Kiwanuka","247314","",""
"1001","2620224","89109","A-EA","SIGNATURE AT MGM GRAND","135 East Harmon AVE","820","$430,000","874","1","2","","$1,788.00","89","","Marcia J. Alves","252819","",""
"1001","2636565","89109","A-EA","SIGNATURE AT MGM GRAND","145 HARMON AVE","704","$305,900","520","0","1","","$608.00","21","","Arik Shina","216340","",""
"1001","2602258","89109","A-EA","TURNBERRY TOWERS","222 Karen AVE","1802","$608,000","1,405","2","2","","$938.00","154","","Yida Li","243565","",""
"1001","2621396","89123","A-EA","ONE LAS VEGAS","8255 Las Vegas BLVD","1908","$435,000","1,368","2","2","","$913.00","85","","Mike S. Roland","234730","",""
"1001","2640646","89145","CSL","ONE QUEENSRIDGE PLACE","9103 Alta DR","701","$3,300,000","4,792","4","6","","$3,769.00","","","Loren S. Peiterson","224381","",""
"1001","2638803","89169","CSL","PLATINUM HOTEL","211 East Flamingo RD","1018","$295,000","941","1","1","","$972.00","","","Lauren Stark","093339","",""
"1001","2641771","89109","CSL","TURNBERRY TOWERS","222 Karen AVE","401","$599,999","1,405","2","2","","$944.00","","","John W. Richardson Jr","238785","",""
"1001","2639796","89109","CSL","TURNBERRY TOWERS","322 Karen AVE","2007","$829,000","1,657","2","2","","$963.00","","","Michael E. Schurer","227898","",""
"1001","2600387","89145","UCS","ONE QUEENSRIDGE PLACE","9101 Alta DR","1703","$4,750,000","4,879","3","4","","$3,979.00","122","CONV","Ivan G. Sher","096090","Zar A. Zanganeh","209040"
"1001","2625757","89101","UCS","JUHL","353 East Bonneville AVE","427","$250,000","628","1","1","","$612.00","56","FHA","Joann Powell","205122","Kate Cress","246966"
"1001","2595816","89103","UCS","PANORAMA TOWERS","4575 Dean Martin DR","2106","$865,000","2,324","2","3","","$1,987.00","165","CONV","Carol E. Enriquez","234723","Malia Jose","253467"
"1001","2451193","89109","UCS","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 FASHION SHOW DR","2615","$250,900","533","0","1","","$501.00","537","CONV","Heidi L Williams","229220","Rebecca R. Hinson","246777"
"1001","2614043","89101","UCS","OTHER","924 South First ST","311","$299,000","400","0","1","","$100.00","62","Other","Aldo M. Martinez","004758","Joe Engle","230914"
"1001","2632117","89101","UCS","OTHER","924 South First ST","312","$329,000","400","0","1","","$100.00","18","Other","Aldo M. Martinez","004758","Lorree D. Bayiatis","218552"
"1001","2615770","89101","UCS","OTHER","924 South First ST","313","$439,000","1,008","2","2","","$252.00","7","CONV","Aldo M. Martinez","004758","Matthew H. Martinez","250002"
"1001","2617015","89101","UCS","OTHER","924 South First ST","404","$600,000","1,008","2","2","","$252.00","95","Other","Aldo M. Martinez","004758","Anthony Alfonzo","240371"
"1001","2609096","89103","UCS","PALMS PLACE","4381 West Flamingo RD","1612","$277,999","615","0","1","","$802.00","130","Cash","Roger Ayala","096304","Mariel Pamintuan-Esguerra","240421"
"1001","2627111","89103","UCS","PALMS PLACE","4381 West Flamingo RD","2920","$305,000","615","0","1","","$779.00","45","Cash","Craig Tann","211668","Richard Solberg","253660"
"1001","2567612","89109","UCS","SIGNATURE AT MGM GRAND","125 East HARMON AVE","2016","$319,888","520","0","1","","$870.00","262","Cash","Jim R. Brooks","203473","Randall M. Bell","219703"
"1001","2624212","89109","UCS","SIGNATURE AT MGM GRAND","125 East HARMON AVE","2411","$354,788","520","0","1","","$870.00","61","Cash","Jim R. Brooks","203473","Mina McCormick","246087"
"1001","2633230","89109","UCS","SIGNATURE AT MGM GRAND","125 East Harmon AVE","2514 & 2516","$840,000","1,367","2","3","","$2,619.00","25","OWC","Michelle L. Manley","224836","Mariel Pamintuan-Esguerra","240421"
"1001","2551322","89109","UCS","SIGNATURE AT MGM GRAND","125 East HARMON AVE","3221 & 3219","$899,900","1,394","2","3","","$2,348.00","24","CONV","Heidi L. Williams","229220","Gina Chen","227669"
"1001","2626282","89109","UCS","SIGNATURE AT MGM GRAND","125 East HARMON AVE","3501&3503","$909,900","1,394","2","3","","$1,891.00","12","1031 Exchange","Heidi L. Williams","229220","Gina Chen","227669"
"1001","2619650","89109","UCS","SIGNATURE AT MGM GRAND","125 East Harmon AVE","3520","$439,999","874","1","2","","$1,829.33","68","Cash","Darin Marques","225483","Kumiko Toyoda","219917"
"1001","2623965","89109","UCS","SIGNATURE AT MGM GRAND","135 East HARMON AVE","2511","$344,900","520","0","1","","$880.00","54","Cash","Heidi L. Williams","229220","Mina McCormick","246087"
"1001","2606170","89169","UCS","MARIE ANTOINETTE","205 East Harmon AVE","1006","$589,900","1,296","2","2","","$711.00","138","Cash","Milena Hadzhieva","251001","Milena Hadzhieva","251001"
"1001","2632913","89109","UCS","VDARA HOTEL AND SPA","2600 HARMON AVE","8019","$709,900","548","0","1","","$873.00","0","Cash","Heidi L. Williams","229220","Michelle L. Manley","224836"
"1001","2641530","89101","UCS","SOHO LOFTS","900 Las Vegas BLVD","1211","$525,000","1,590","0","2","","$794.00","0","Cash","Marissa Anderson","231992","Marissa Anderson","231992"
"1001","2595470","89158","UCS","VEER CITYCENTER","3722 Las Vegas BLVD","3101","$1,750,000","1,892","3","3","","$1,830.00","166","Cash","Dane T. Krone","250407","Kaori Nagao-Chiti","246268"
"1001","2634814","89158","UCS","VEER CITYCENTER","3726 South Las Vegas BLVD","1212","$1,170,000","1,353","2","2","","$1,125.00","20","CONV","Christine P. McNaught","007462","Jerome W. Edwards","243375"
"1001","2624937","89158","UCS","VEER CITYCENTER","3726 Las Vegas BLVD","1607","$475,000","716","1","1","","$861.00","67","Cash","Dane T. Krone","250407","Steven A. Khalilzadegan","220982"
"1001","2638687","89158","UCS","VEER CITYCENTER","3726 Las Vegas BLVD","809","$332,500","558","0","1","","$536.00","9","CONV","Christopher Lindh","235831","Janice Contreras","244130"
"1001","2633254","89158","UCS","WALDORF ASTORIA","3750 South Las Vegas BLVD","2409","$1,200,000","1,106","1","2","","$1,727.00","34","CONV","Michelle L. Manley","224836","Bryce  Edwards","230389"
"1001","2614503","89123","UCS","ONE LAS VEGAS","8255 Las Vegas BLVD","822","$485,000","1,573","2","3","","$1,043.00","106","CONV","Charmaine Prospero","216180","Irina Hansen","210374"
"1001","2621605","89101","UCS","THE OGDEN","150 Las Vegas Blvd BLVD","916","$495,000","1,509","2","3","","$822.00","66","CONV","Evelyn T. Leeds","227935","Ann C. Diab","099509"
"1001","2602822","89011","UCS","LUNAD","29 Montelago BLVD","507","$195,000","454","0","1","","$592.00","130","1031 Exchange","Loretta B. Antuna","215488","Craig Tann","211668"
"1001","2597182","89011","UCS","LUNAD","29 Montelago BLVD","550","$597,500","1,240","2","2","","$1,128.00","55","CONV","Russell I. Arnold II","225167","Michael A. Czmil","237897"
"1001","2626103","89109","UCS","TURNBERRY PLACE","2747 Paradise RD","3303","$2,000,000","4,007","2","5","","$2,102.00","59","Cash","Julia A. Grambo","229240","Cristine Rosa Lefkowitz","203771"
"1001","2614112","89109","UCS","TURNBERRY PLACE","2777 Paradise RD","808","$479,000","1,179","1","2","","$746.00","77","Cash","Sachie McQueen","234002","Shreela Chakmian","205809"
"1001","2574605","89109","UCS","TURNBERRY PLACE","2877 Paradise RD","702","$815,000","2,805","3","3","","$1,650.00","10","Cash","Richard J. Brenkus","002498","Cristine Rosa Lefkowitz","203771"
"1001","2597106","89169","UCS","CASABLANCA","750 South Royal Crest CIR","338","$229,000","1,549","3","2","","$590.00","139","Cash","Linda Murphy","211563","Miguel Lopez","218992"
"1001","2593493","89102","UCS","ALLURE","200 West Sahara AVE","2305","$425,000","1,233","2","2","","$917.00","169","Cash","Andrew I. Prinsloo","222238","Brian D. Petruzzelli","228132"
"1001","2629792","89123","UCS","NONE","68 East Serene AVE","408","$327,600","1,395","2","2","","$313.00","47","Cash","Erica Jade","217268","Laszlo Kerekes","228410"
"1001","2617779","89169","COS","CASABLANCA","750 South Royal Crest CIR","353","$158,000","1,371","2","2","","$590.00","44","Cash","Jason Garcia","224314","David D. Reyna","213116"
"1001","2609812","89103","UCNS","THE MARTIN","4471 Dean Martin DR","806","$560,000","1,111","2","2","","$849.00","100","Cash","Alena Besman","249148","Randall J. Char","228885"
"1001","2638554","89103","UCNS","PANORAMA TOWERS","4575 Dean Martin DR","907","$780,000","1,612","2","3","","$1,379.00","6","CONV","David E. Smith II","232781","Denise Cesena","237437"
"1001","2640544","89109","UCNS","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","4701","$369,000","533","0","1","","$627.50","3","Cash","Emily Yu","098859","Kristine M. Murray","236821"
"1001","2612248","89109","UCNS","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","4723","$300,000","533","0","1","","$669.00","79","CONV","Kaetlyn E. Connell","236114","Kamelia Kohlmeier","244499"
"1001","2626946","89101","UCNS","OTHER","924 South First ST","301","$355,000","695","1","1","","$100.00","1","Private","Aldo M. Martinez","004758","Linda Chain","225188"
"1001","2615720","89101","UCNS","OTHER","924 South First ST","307","$369,000","695","1","1","","$174.00","6","CONV","Aldo M. Martinez","004758","Renita A. Carter","232187"
"1001","2626948","89101","UCNS","OTHER","924 South First ST","402","$625,000","1,008","2","2","","$100.00","0","CONV","Aldo M. Martinez","004758","Matthew H. Martinez","250002"
"1001","2617029","89101","UCNS","OTHER","924 South First ST","410","$487,000","695","1","1","","$174.00","18","CONV","Aldo M. Martinez","004758","Jeremy Looby","254520"
"1001","2626944","89101","UCNS","OTHER","924 South First ST","504","$650,000","1,008","2","2","","$100.00","0","CONV","Aldo M. Martinez","004758","Jose Enrique Arce Cervera","249130"
"1001","2585517","89169","UCNS","PLATINUM HOTEL","211 East Flamingo RD","1103","$295,000","750","1","1","","$669.33","194","CONV","Pei W. Jones","001657","Alla Margaryan","243225"
"1001","2609273","89103","UCNS","PALMS PLACE","4381 West Flamingo RD","1202","$505,000","1,220","1","2","","$1,550.00","94","Cash","Jereme Donnelly","249079","Laura Au-Yeung","231192"
"1001","2620739","89103","UCNS","PALMS PLACE","4381 West FLAMINGO RD","1522/1520","$820,000","1,835","2","3","","$2,325.00","63","Cash","Ellie Shefler","094576","Lance Sherman","238149"
"1001","2570018","89103","UCNS","PALMS PLACE","4381 West Flamingo RD","1801","$574,999","1,220","1","2","","$1,142.00","222","Other","Jonathan Magno","011785","Natalie R. Mouradian","251647"
